match_id,hero_1,hero_2,hero_3,hero_4,hero_5,hero_6,hero_7,hero_8,hero_9,hero_10
2502957806,73,77,14,56,40,53,80,33,6,9
2502957084,89,78,60,102,66,14,17,18,56,95
2502956718,18,37,79,91,14,102,2,26,7,38
2502955946,79,20,44,54,93,81,59,65,100,14
2502954924,94,106,14,104,98,93,21,1,84,54
2502954235,74,63,59,6,14,36,26,8,44,2
2502953807,59,35,32,4,7,14,1,12,6,95
2502953634,50,44,14,22,18,6,26,93,5,2
2502953077,52,59,74,104,22,14,23,54,75,36
2502953041,45,26,14,12,44,104,9,67,93,18
2502952795,93,73,32,14,5,81,52,104,8,101
2502952234,91,98,10,14,29,70,93,53,62,104
2502952228,36,1,18,2,11,17,14,93,104,74
2502952068,74,69,21,30,63,36,14,9,44,73
2502951528,28,104,59,14,93,44,53,18,32,2
2502951168,47,14,53,5,4,26,54,1,106,18
2502951104,2,42,26,14,23,74,81,70,27,33
2502950372,93,9,57,102,44,14,104,36,112,11
2502950101,9,91,104,32,25,68,18,103,105,14
2502949897,21,62,29,14,18,32,50,1,74,63
2502949825,25,67,14,49,32,21,12,46,41,1
2502945703,96,70,23,29,109,14,9,77,103,51
2502945642,14,96,65,11,89,33,79,43,21,62
2502939199,65,76,22,82,58,109,14,3,16,91
2502939036,11,62,5,104,49,20,97,29,98,14
2502927431,35,14,59,30,44,26,32,6,93,74
2502927241,33,104,5,62,20,29,91,97,14,82
2502924714,99,57,6,31,94,8,104,75,14,41
2502922983,35,14,93,29,20,5,58,112,71,44
2502922305,74,9,14,86,43,104,101,23,53,2
2502921443,42,79,65,52,83,14,63,29,102,54
2502921381,57,6,5,42,73,45,36,2,93,14
2502920890,44,63,10,48,88,77,1,22,14,74
2502919994,6,8,76,18,41,44,11,93,14,104
2502919750,68,53,102,54,71,75,44,73,14,92
2502919571,62,56,93,87,23,32,14,104,44,101
2502919429,15,91,96,53,14,29,103,39,1,32
2502919285,104,79,14,6,77,49,32,71,60,29
2502919103,36,7,2,50,10,14,9,18,68,104
2502919079,105,71,14,82,45,104,52,70,11,20
2502918773,20,60,14,44,37,62,18,19,95,21
2502918439,93,74,104,2,84,63,22,33,44,14
2502918382,14,59,4,16,44,9,73,1,67,70
2502917903,19,74,31,27,9,48,35,95,93,14
2502917884,44,35,14,4,57,1,104,50,6,7
2502917389,53,50,45,40,41,9,57,98,104,14
2502917296,36,21,30,6,8,106,103,59,14,47
2502916677,80,1,44,14,84,35,21,63,8,2
2502916323,35,9,21,14,54,58,7,106,42,28
2502916293,41,44,32,60,31,14,4,93,73,64
2502916205,90,95,47,39,1,41,19,4,85,14
2502915968,53,14,82,35,30,73,6,26,21,8
2502915778,30,14,70,2,35,1,104,21,26,10
2502915007,104,26,74,5,14,66,67,91,29,94
2502914987,5,18,51,58,47,14,3,4,104,21
2502981990,56,26,34,94,58,93,61,45,51,57
2502978707,104,20,74,56,38,29,50,68,45,65
2502974380,45,3,82,101,32,80,19,104,53,2
2502972718,91,40,55,69,113,93,41,67,45,8
2502971586,45,56,88,26,93,87,97,110,92,12
2502969227,92,25,44,110,77,9,103,113,45,36
2502969178,104,51,20,56,7,87,98,10,43,45
2502963334,10,45,86,111,105,16,2,53,74,90
2502963204,45,65,39,84,93,104,56,1,2,52
2502957564,29,23,79,73,91,4,45,64,67,39
2502955665,2,45,104,69,65,41,67,79,44,89
2502955643,67,98,29,37,49,45,78,2,11,39
2502953377,50,57,85,45,36,49,35,104,7,44
2502951817,100,63,21,53,80,79,62,39,45,105
2502950465,104,2,53,10,67,48,58,33,45,38
2502948326,21,33,70,46,76,59,74,90,45,66
2502948199,50,107,53,14,48,76,101,45,104,32
2502946900,14,9,8,54,26,45,1,61,35,74
2502946100,45,35,72,7,34,64,47,19,26,97
2502945657,98,1,35,45,44,17,29,62,42,7
2502944802,104,22,44,64,17,45,29,18,4,111
2502944127,57,14,93,104,53,27,49,105,67,45
2502943709,18,14,74,57,45,5,38,104,19,21
2502943552,11,107,44,60,5,80,45,54,26,70
2502943414,45,51,48,14,10,64,21,66,44,104
2502943329,11,73,9,23,99,76,39,70,2,45
2502941567,70,11,45,68,13,28,93,9,5,34
2502941555,33,45,68,63,94,6,9,20,18,104
2502940385,5,14,73,45,60,22,18,68,104,74
2502940313,9,53,43,45,16,69,63,44,111,8
2502939905,98,46,88,85,32,94,45,4,39,7
2502939715,9,1,53,103,73,14,30,12,11,45
2502939306,36,32,45,56,73,26,104,74,28,18
2502939223,34,97,41,26,4,16,1,81,45,42
2502939107,9,93,74,42,14,11,104,35,45,107
2502938804,83,41,45,74,67,21,42,73,6,16
2502938404,42,11,32,98,29,93,23,45,76,78
2502938243,5,61,10,6,1,30,4,45,41,36
2502937445,66,45,9,1,29,104,21,93,95,89
2502937266,25,110,93,48,47,45,9,104,80,72
2502937076,53,40,45,90,38,48,20,80,2,33
2502936899,31,77,93,19,7,57,104,71,59,45
2502936254,32,10,74,16,45,41,7,40,100,104
2502936016,32,41,103,21,10,14,45,27,72,104
2502935961,45,75,22,3,7,49,96,76,101,32
2502935817,14,26,93,37,45,104,44,74,42,32
2502935548,20,7,9,45,8,44,4,73,68,111
2502935472,70,68,39,19,21,29,66,45,91,7
2502935377,72,26,36,74,53,35,104,45,6,103
2502935208,99,84,8,45,31,44,86,104,47,22
2502935138,22,21,65,45,8,11,48,100,51,41
2502934641,32,62,54,48,74,99,59,88,2,45
2502934394,45,41,7,1,33,21,93,44,32,104
2502934307,110,23,45,16,41,103,109,44,94,104
2502934078,14,104,74,34,45,63,57,59,8,6
2502934044,26,44,14,45,93,98,8,6,9,21
2502934037,45,54,5,42,93,74,4,104,9,63
2502933771,44,36,25,18,8,45,14,70,43,22
2502932446,73,3,35,44,56,94,45,23,81,21
2502931674,14,105,44,98,12,9,56,104,73,45
2502931533,16,45,85,44,43,92,95,73,99,109
2502931465,105,102,70,106,10,74,57,104,45,36
2502931196,59,30,71,104,109,65,19,62,45,15
2502930864,98,34,95,49,30,45,104,22,86,71
2502930128,45,8,98,43,14,17,2,29,18,90
2502930107,9,8,22,31,6,45,74,98,63,56
2502929963,82,64,54,38,45,62,66,1,52,61
2502929736,28,101,71,104,54,14,45,1,62,72
2502929490,23,110,10,69,39,63,45,47,84,6
2502928723,104,48,6,45,7,14,39,93,98,81
2502928609,18,57,110,25,104,98,45,93,84,9
2502928557,40,44,93,35,5,106,69,21,45,8
2502928536,10,25,70,88,55,100,2,45,74,28
2502928309,51,81,45,34,85,41,8,42,99,32
2502928106,45,46,57,12,53,74,7,52,8,18
2502927394,44,8,74,70,45,104,42,34,67,82
2502927301,16,1,11,28,19,85,72,71,45,84
2502927267,45,32,95,59,44,71,8,73,14,93
2502926605,14,109,8,51,75,17,45,93,27,104
2502926396,45,23,87,54,77,51,11,83,93,67
2502926105,8,40,51,21,32,52,59,98,104,45
2502925448,44,106,8,45,5,33,7,95,57,14
2502925446,93,3,47,76,62,42,32,45,36,2
2502925320,94,16,32,86,45,8,17,14,92,104
2502925317,104,100,69,45,4,11,8,29,112,31
2502925247,26,45,1,15,3,97,14,8,35,6
2502925226,12,86,99,20,35,59,98,18,45,104
2502925050,76,48,36,70,89,18,45,94,43,104
2502924726,23,47,45,9,28,74,30,11,6,25
2502924450,93,18,44,62,45,32,104,82,7,74
2502924260,11,111,45,6,2,22,104,84,35,47
2502924212,37,45,4,44,73,65,75,5,16,23
2502924201,47,32,104,73,30,26,50,45,4,52
2502923580,19,53,42,76,61,54,45,35,67,5
2502923505,6,104,31,74,47,45,106,12,105,41
2502923347,45,1,49,82,28,42,22,25,104,52
2502923061,30,69,58,56,98,68,52,47,89,45
2502922434,104,9,35,21,45,5,93,56,70,44
2502922348,104,17,85,102,20,45,44,74,4,26
2502922072,61,88,25,44,30,48,16,104,75,45
2502921994,62,104,11,19,45,8,102,63,95,28
2502921961,104,2,78,80,73,45,52,55,74,112
2502921955,14,6,21,45,104,44,49,2,8,26
2502921726,45,94,39,69,21,74,75,83,111,52
2502921453,16,18,67,45,93,12,5,98,7,42
2502921395,75,83,59,105,44,60,48,45,12,36
2502920904,89,97,51,103,2,33,45,48,98,87
2502920182,45,93,22,99,46,47,76,101,2,58
2502920069,35,26,1,104,92,42,8,16,44,45
2502919833,104,99,70,59,72,53,73,45,2,93
2502919520,98,67,57,45,104,84,1,59,62,6
2502919041,45,60,49,15,99,58,9,48,42,102
2502919012,68,25,2,49,45,74,30,73,22,93
2502918850,45,14,8,11,41,68,30,2,59,48
2502918782,112,87,56,68,42,92,36,45,88,78
2502918265,6,54,45,30,62,99,2,67,16,65
2502918196,45,15,104,14,101,41,90,21,67,19
2502917984,35,94,73,16,45,36,104,23,41,60
2502917974,23,93,54,75,88,34,26,104,14,45
2502917953,74,16,95,93,104,45,99,9,67,14
2502917887,18,45,10,31,29,71,8,99,74,27
2502917829,62,78,26,69,21,44,45,32,28,23
2502917632,2,8,93,42,37,45,104,18,73,106
2502917331,7,104,15,36,56,28,87,8,9,45
2502917240,26,56,45,62,8,88,60,104,28,109
2502917061,75,18,56,53,57,14,21,32,54,45
2502916926,74,43,54,14,2,97,8,45,47,28
2502916675,72,106,81,60,40,45,58,71,94,34
2502916592,70,32,35,4,45,75,8,1,59,2
2502916524,90,7,9,18,11,93,88,19,3,45
2502916262,57,67,107,74,104,45,54,9,99,34
2502916240,21,53,32,45,76,110,11,86,41,104
2502916082,43,16,45,8,74,101,109,63,41,7
2502916027,18,45,14,104,74,9,5,68,28,100
2502915917,112,54,36,39,106,38,45,73,46,7
2502915910,75,100,8,46,45,57,60,63,55,39
2502915846,46,32,89,71,11,62,81,98,43,45
2502915618,21,45,18,104,28,32,57,44,52,43
2502915595,65,70,94,7,71,72,73,45,36,53
2502915565,96,98,99,35,32,51,45,93,41,27
2502915208,73,49,45,104,63,98,30,8,56,23
2502915134,11,45,102,8,2,1,59,12,75,47
2502915117,36,8,99,14,74,35,19,44,45,93
2502915029,104,102,21,89,26,44,45,15,3,62
2502914980,104,6,5,52,53,45,3,26,87,68
2502914686,34,45,8,35,2,44,50,88,9,73
2502914675,1,76,7,45,3,104,50,47,32,22
2502914467,71,104,51,56,45,68,16,46,11,106
2502914254,1,18,74,45,93,23,98,48,9,81
2502914252,14,47,5,81,44,104,59,7,10,45
2502913976,19,37,99,102,43,89,47,58,26,45
2502913967,14,46,5,35,7,42,45,32,71,54
2502913778,14,53,28,99,15,62,9,45,6,86
2502913246,99,88,73,104,54,21,101,33,45,29
2502913079,106,21,79,104,63,6,36,72,45,14
2502912845,7,45,42,1,8,85,18,53,84,34
2502912842,1,45,19,6,14,5,47,109,4,11
2502912814,74,93,1,39,29,25,88,45,23,75
2502912550,11,35,102,46,45,99,32,2,42,15
2502912548,60,104,43,68,70,94,30,45,34,18
2502912188,22,97,9,26,12,73,8,104,27,45
2502912075,26,44,36,7,99,57,45,18,74,4
2502912019,74,35,57,104,87,54,14,45,9,63
2502911995,36,2,8,6,7,106,32,45,31,81
2502911829,93,7,1,17,73,99,89,88,45,98
2502911697,59,37,70,47,4,26,19,40,41,45
2502911641,29,62,99,17,104,7,73,45,100,1
2502911620,1,30,106,20,44,38,35,6,45,21
2502911465,8,41,32,71,75,44,74,104,45,78
2502911385,104,42,87,54,59,37,14,97,45,30
2502911160,81,53,99,34,44,43,45,56,8,32
2502910982,45,79,41,74,93,4,26,7,87,18
2502910935,104,2,21,93,52,91,29,90,45,70
2502910778,71,82,45,28,1,8,17,98,53,7
2502910673,93,45,98,21,57,90,36,20,18,104
2502910515,50,57,85,45,30,36,9,18,73,62
2502910458,46,2,45,48,16,74,44,70,7,18
2502910442,99,18,45,81,33,28,104,102,34,44
2502910182,9,28,45,74,14,60,44,104,64,5
2502910169,11,74,28,19,4,63,14,90,45,6
2502910155,38,28,30,54,45,21,1,7,44,74
2502910112,68,70,8,78,47,45,73,14,32,2
2502910048,45,73,37,104,6,22,2,98,93,18
2502909961,75,2,104,46,18,45,74,23,32,41
2502909690,21,83,6,41,26,5,95,35,57,45
2502909662,73,57,44,20,94,63,4,45,96,48
2502909613,104,45,53,80,77,39,18,76,9,41
2502909597,44,18,57,35,14,64,98,104,45,10
2502909582,67,105,94,59,10,18,70,45,75,41
2502909581,49,44,35,36,101,14,45,16,12,74
2502909456,45,1,106,14,65,104,41,74,67,98
2502909405,2,59,45,73,109,74,32,68,21,18
2502909363,62,64,74,35,93,34,53,45,44,59
2502909357,93,110,89,74,28,26,73,68,45,2
2502909192,8,86,30,98,14,74,57,12,45,112
2502909180,2,62,12,45,71,22,21,18,93,81
2502909147,17,45,44,28,42,19,74,104,1,32
2502908968,96,7,28,19,110,44,53,34,14,45
2502908930,45,88,18,31,22,71,41,20,12,6
2502908759,96,54,4,32,71,35,14,45,42,48
2502908725,73,85,21,109,54,45,9,101,98,104
2502908720,21,22,45,63,104,109,74,54,93,44
2502908658,7,99,15,34,61,63,104,42,44,45
2502908586,104,44,43,113,45,29,63,82,49,102
2502908383,45,48,84,71,74,41,70,53,63,104
2502908368,1,34,5,98,104,45,44,84,28,19
2502908365,10,28,87,113,54,11,33,20,1,45
2502908197,57,102,49,45,5,38,98,30,59,85
2502907955,62,46,104,52,73,45,44,99,88,5
2502907952,32,8,23,2,45,19,26,106,5,18
2502907944,67,48,26,54,45,98,104,75,85,93
2502907900,14,70,46,25,32,101,10,104,100,45
2502907794,35,25,56,22,29,93,79,28,45,9
2502907542,90,28,59,67,18,54,32,45,19,93
2502907508,29,104,54,76,44,45,17,67,7,41
2502907479,112,41,45,36,103,77,65,31,27,89
2502907445,98,48,45,42,66,102,63,12,30,104
2502907413,73,30,67,45,48,32,98,93,81,47
2502907401,57,104,50,1,9,45,19,47,101,44
2502907379,45,50,70,60,14,104,54,36,34,68
2502907271,112,42,14,21,35,41,3,106,45,59
2502907248,9,94,16,50,49,36,22,45,10,59
2502907240,70,45,4,96,2,9,48,54,72,93
2502907223,104,50,26,61,17,45,22,14,105,5
2502907175,34,11,49,35,51,112,89,47,45,32
2502907167,2,94,74,45,112,104,81,9,44,73
2502907050,1,70,103,104,106,88,45,85,8,96
2502906728,18,45,43,2,78,48,38,44,104,14
2502906723,32,45,5,44,7,85,93,106,9,19
2502906636,68,28,16,35,45,73,70,2,98,20
2502906576,31,51,55,71,45,88,14,9,81,36
2502906453,61,6,80,77,33,53,40,45,48,20
2502906409,74,62,67,56,18,45,95,4,104,14
2502906360,45,2,6,12,13,99,8,104,73,29
2502906310,45,57,7,14,67,20,63,33,29,74
2502906247,59,74,16,39,18,34,23,45,54,36
2502906077,78,14,89,94,32,45,2,65,33,76
2502906035,4,12,61,45,9,18,28,15,92,26
2502905832,41,44,33,17,45,57,35,7,9,89
2502905621,74,28,43,1,54,3,14,62,56,45
2502905514,11,63,37,104,95,88,81,35,76,45
2502905434,81,91,7,41,78,45,74,100,70,69
2502905397,40,93,47,7,107,14,18,2,42,45
2502905395,35,14,67,93,19,36,95,94,45,23
2502905341,21,76,63,6,14,59,46,99,45,34
2502905213,84,73,22,93,45,70,44,18,31,26
2502905210,45,1,83,22,4,32,26,42,46,28
2502905136,7,47,23,9,104,36,93,32,45,54
2502904821,20,2,21,70,54,44,36,22,45,59
2502904505,9,13,53,35,8,74,12,44,7,45
2502904498,21,96,22,7,8,83,18,9,45,14
2502904435,5,48,34,33,93,104,49,16,7,45
2502904388,104,54,32,45,58,8,88,27,21,74
2502903946,23,34,12,70,45,8,1,60,14,83
2502903800,22,106,85,96,23,10,48,19,45,7
2502903793,5,44,111,77,45,73,35,2,36,11
2502903769,55,18,57,45,64,26,74,85,6,101
2502903424,44,37,45,96,105,46,5,54,104,75
2502903297,36,62,11,45,47,23,35,98,89,32
2502903223,42,22,9,18,104,54,45,59,14,4
2502902837,60,20,104,18,11,45,54,34,44,35
2502902693,45,104,6,8,74,87,54,95,97,16
2502902295,2,28,59,10,1,49,96,93,45,112
2502902027,2,21,94,45,29,44,75,74,36,107
2502901978,6,32,12,4,67,70,64,49,59,45
2502901922,110,11,81,53,18,45,7,59,5,67
2502901362,48,94,111,45,19,37,101,20,97,32
2502901338,45,34,105,35,65,99,44,17,2,53
2502901311,68,93,62,29,55,104,73,38,45,25
2502901307,37,104,45,35,61,21,63,87,44,41
2502901304,44,36,14,32,45,62,18,43,7,104
2502901282,45,99,95,27,104,70,42,39,44,2
2502901252,42,97,34,39,9,45,36,59,14,1
2502901137,21,32,59,30,50,12,45,104,74,98
2502900516,64,36,43,4,45,3,59,73,19,102
2502900351,26,8,36,81,59,7,14,35,45,44
2502900322,42,34,69,6,45,70,8,74,98,26
2502900170,45,44,18,25,42,5,16,104,6,35
2502900163,45,25,1,21,29,85,23,44,38,93
2502899875,70,52,45,72,87,32,65,19,64,94
2502899753,81,45,26,34,37,112,12,62,17,63
2502899703,37,104,74,64,14,17,45,71,44,9
2502984719,104,103,33,18,29,39,68,74,43,58
2502980938,104,89,37,75,39,111,33,6,65,7
2502980851,81,94,77,39,78,40,60,110,18,56
2502972304,68,38,35,39,106,43,95,46,89,101
2502972198,39,105,92,60,43,44,7,71,32,107
2502970934,39,38,65,26,7,81,104,64,32,71
2502969736,89,82,57,50,39,12,28,52,27,10
2502968390,53,91,47,106,1,109,65,39,30,46
2502963054,26,39,75,43,35,45,27,72,32,47
2502959183,38,32,44,77,1,57,39,54,98,2
2502959078,104,39,42,2,19,20,98,78,113,29
2502957938,2,74,57,18,68,39,6,54,104,37
2502957685,77,47,39,69,89,70,90,35,112,10
2502956732,63,67,39,28,1,74,104,7,57,51
2502955864,80,83,39,29,46,1,48,37,36,41
2502955807,42,64,49,36,34,1,14,39,77,10
2502955221,14,39,109,11,71,104,35,29,15,17
2502953382,48,8,101,71,42,39,104,14,4,44
2502952103,22,56,6,32,74,104,34,70,39,44
2502952009,2,8,56,39,23,48,77,74,62,53
2502951835,30,63,60,11,67,39,56,29,16,53
2502951156,4,33,39,31,98,76,8,79,44,18
2502949281,39,8,98,74,54,42,34,5,32,81
2502949280,16,44,59,35,39,103,6,102,5,48
2502949040,39,75,48,25,46,53,32,73,44,82
2502948721,39,42,71,21,73,5,70,104,64,11
2502948687,83,42,1,39,88,101,84,104,32,44
2502948590,95,50,93,55,62,88,44,104,98,39
2502948399,39,2,44,14,93,32,26,10,17,42
2502948119,76,64,8,21,54,39,36,102,87,1
2502947948,90,99,21,40,59,39,20,25,55,66
2502947591,27,46,22,21,104,26,23,79,39,44
2502947423,88,62,93,22,53,39,64,38,49,8
2502947230,5,75,85,93,90,39,8,37,67,50
2502946930,14,54,104,84,70,44,53,41,39,21
2502946290,84,30,93,12,6,39,103,31,2,7
2502946107,18,51,32,72,6,54,104,39,43,23
2502945301,53,8,39,14,12,104,35,74,20,63
2502944926,112,73,47,75,13,95,40,39,26,8
2502944851,9,89,44,39,58,30,93,25,41,34
2502944777,59,86,19,104,14,43,28,39,100,93
2502944232,39,6,42,36,104,14,56,11,59,1
2502943781,14,2,10,9,18,106,74,38,101,39
2502943643,67,12,39,14,38,11,10,97,7,71
2502943568,8,14,87,74,93,44,26,39,67,103
2502943316,6,104,39,12,60,13,85,2,40,44
2502942662,75,67,28,104,69,31,8,57,39,17
2502942434,41,26,39,94,22,70,2,27,3,21
2502942388,96,75,110,34,18,26,30,45,1,39
2502942383,104,52,78,39,9,98,71,53,92,29
2502941847,48,49,95,93,71,44,19,35,39,6
2502941543,62,48,25,14,87,21,67,39,40,53
2502941231,56,77,4,14,62,9,25,39,53,61
2502941188,62,93,60,39,34,73,44,54,56,63
2502941129,8,39,55,2,68,29,17,95,62,44
2502940706,99,39,35,91,30,21,110,15,59,49
2502940329,14,98,38,86,18,34,39,33,87,63
2502940254,20,9,38,86,66,36,105,43,74,39
2502940092,42,112,23,1,39,22,47,104,74,93
2502939925,18,39,52,72,93,16,56,54,98,70
2502939518,93,52,55,53,99,70,37,11,39,56
2502939352,74,4,11,93,56,37,75,39,70,107
2502939299,6,56,25,94,96,3,44,68,39,111
2502939140,10,6,39,7,13,41,14,74,98,86
2502939009,36,6,39,54,16,73,112,35,71,14
2502938590,18,20,39,6,99,2,34,44,86,82
2502938495,2,42,39,84,17,31,11,93,8,98
2502938401,54,35,8,27,19,39,95,17,84,44
2502938059,54,21,33,17,71,109,8,39,7,50
2502938004,60,13,93,22,44,105,2,18,42,39
2502937879,59,70,39,4,35,87,28,48,2,50
2502937842,13,32,31,57,111,62,39,9,104,8
2502937826,75,48,39,93,104,8,17,19,25,20
2502937800,21,99,5,32,39,97,74,101,1,53
2502937697,39,8,18,4,5,99,54,35,100,9
2502937529,54,87,1,78,39,57,104,21,37,18
2502937508,2,74,26,15,104,19,39,63,44,5
2502937450,53,39,59,41,40,27,44,26,3,21
2502937102,41,35,39,48,44,2,57,14,8,1
2502936890,47,28,35,43,104,106,1,84,109,39
2502936748,89,39,107,28,48,71,59,57,93,17
2502936634,113,73,99,111,39,109,33,57,27,2
2502936448,93,42,38,23,57,22,97,39,19,16
2502936191,71,11,18,16,40,39,109,77,19,54
2502936168,9,71,54,6,89,93,98,39,4,35
2502935877,101,48,4,62,2,39,104,74,14,10
2502935757,57,39,44,77,30,75,4,74,32,6
2502935735,6,20,27,9,39,93,62,84,104,67
2502935436,104,8,98,85,39,42,18,64,10,21
2502935349,89,62,17,112,20,39,26,35,110,98
2502935107,93,43,48,94,98,9,18,2,35,39
2502935012,99,14,26,90,8,39,43,42,84,54
2502934952,64,41,8,39,74,23,5,99,42,14
2502934940,5,76,104,99,39,35,14,18,30,19
2502934706,83,106,14,32,2,1,86,39,43,104
2502934468,30,1,39,23,56,104,47,74,42,103
2502934392,44,87,39,35,38,93,94,104,8,9
2502933947,14,33,41,39,53,22,44,104,25,12
2502933925,44,62,95,41,4,34,31,87,70,39
2502933895,67,8,98,4,96,39,1,32,6,93
2502933715,1,20,42,58,44,106,33,35,39,4
2502933569,2,11,57,96,103,67,87,64,39,8
2502933542,42,4,39,14,8,63,1,90,59,44
2502933450,59,5,39,53,54,97,103,6,4,21
2502933373,47,81,87,98,39,63,105,95,44,12
2502933327,2,100,26,56,39,35,59,23,30,52
2502932982,96,62,39,35,33,77,71,76,87,44
2502932946,57,106,7,23,93,26,5,39,104,55
2502932886,39,1,44,20,30,2,94,63,74,46
2502932699,72,32,30,14,86,41,110,44,39,104
2502932693,12,9,106,110,44,6,39,2,98,8
2502932666,73,105,12,14,42,8,70,86,39,23
2502932598,39,95,4,22,44,104,56,2,27,48
2502932513,39,8,14,54,44,70,21,2,96,38
2502932229,87,1,18,14,9,57,84,39,28,104
2502932203,31,5,10,49,93,2,4,39,63,18
2502932174,7,44,94,1,18,2,36,12,14,39
2502932154,32,63,39,27,41,67,22,14,107,98
2502932111,18,34,9,39,57,84,44,19,21,104
2502931913,73,49,67,14,106,39,93,32,1,62
2502931898,57,4,104,39,18,44,14,6,107,52
2502931838,100,113,42,39,79,89,103,76,44,72
2502931650,14,74,39,81,104,42,1,73,99,7
2502931389,59,77,9,4,34,1,99,76,44,39
2502931191,71,46,6,18,14,75,50,52,39,96
2502931105,20,110,29,44,1,8,9,107,39,54
2502931084,27,54,10,106,41,85,74,18,33,39
2502931046,97,39,20,12,34,49,99,82,83,56
2502931036,104,53,66,19,99,74,17,48,11,39
2502931006,74,63,28,44,59,103,36,12,39,18
2502930952,56,73,26,61,5,42,67,39,62,22
2502930829,9,21,96,70,39,8,14,2,41,11
2502930826,110,39,94,44,104,70,85,86,6,3
2502930782,39,13,70,66,29,41,25,42,22,7
2502930668,28,62,98,72,76,20,39,93,16,84
2502930615,63,92,71,39,14,104,102,35,8,30
2502930613,64,109,19,35,39,17,57,93,7,18
2502930600,39,66,44,7,67,32,104,18,70,27
2502930578,95,39,62,22,70,16,1,59,12,48
2502930557,11,14,44,7,20,6,39,93,104,42
2502930549,104,38,53,77,5,30,33,26,43,39
2502930518,25,74,29,71,39,83,9,93,102,104
2502930492,39,7,8,101,44,81,34,19,104,9
2502930443,70,27,35,73,87,32,39,99,30,104
2502930423,18,40,32,54,21,44,51,39,14,104
2502930401,91,70,57,68,18,99,35,56,39,28
2502930323,87,88,104,72,34,58,42,23,39,50
2502930263,44,34,39,54,74,14,87,8,16,9
2502930253,107,83,39,102,111,5,56,19,10,106
2502930152,39,10,14,104,80,44,35,105,67,71
2502930130,62,56,93,4,59,105,39,14,46,6
2502930057,30,36,53,1,94,22,106,39,44,102
2502930034,104,93,49,39,44,92,11,71,91,101
2502929995,11,42,71,48,99,39,8,70,47,104
2502929816,26,14,33,2,18,28,54,104,86,39
2502929787,91,70,104,7,23,57,110,71,39,54
2502929775,44,3,22,36,2,39,110,104,6,93
2502929742,44,21,98,14,97,6,37,39,49,18
2502929662,68,74,104,41,62,54,39,1,20,71
2502929586,5,18,39,58,33,74,44,9,73,54
2502929484,75,104,74,21,18,93,23,39,98,8
2502929472,72,61,21,39,15,66,109,56,31,85
2502929350,104,39,11,32,97,62,74,18,42,1
2502929313,39,25,30,63,12,104,35,6,26,1
2502929205,26,36,104,39,98,14,18,48,78,54
2502929004,74,8,12,27,39,25,2,53,44,54
2502928978,77,48,99,15,21,7,41,39,104,71
2502928836,7,101,9,17,56,6,104,26,14,39
2502928456,39,63,18,22,31,47,41,48,44,1
2502928290,7,60,104,8,18,39,73,32,42,28
2502928280,39,51,56,34,1,28,14,70,67,33
2502928263,56,67,41,5,74,18,32,48,39,21
2502928144,20,6,68,39,88,62,21,46,9,104
2502927589,23,70,82,63,41,73,111,39,46,8
2502927521,8,2,85,67,112,18,88,95,74,39
2502927510,1,106,25,99,47,104,6,88,39,42
2502927383,57,109,53,94,93,68,28,104,39,8
2502927232,95,6,44,39,49,53,14,8,35,32
2502927047,56,26,42,93,15,98,2,18,37,39
2502926446,98,2,63,8,39,104,75,36,16,1
2502926087,9,39,57,18,104,35,19,5,44,99
2502925718,90,5,14,104,42,98,8,1,62,39
2502925590,7,54,14,8,39,20,17,6,41,62
2502925447,59,113,68,96,104,110,15,39,105,72
2502925398,14,39,9,17,56,104,34,33,93,57
2502925290,94,14,22,87,39,96,42,104,35,1
2502925272,21,33,44,39,31,75,37,104,25,10
2502924804,73,60,104,106,48,9,69,44,39,14
2502924801,39,32,63,36,104,47,59,6,7,5
2502924709,5,36,44,14,93,54,31,74,86,39
2502924646,35,73,39,30,15,8,68,74,19,5
2502924400,20,94,43,4,106,37,39,62,48,42
2502923920,60,87,5,2,96,33,18,76,104,39
2502923858,77,6,43,74,82,15,35,39,95,20
2502923697,95,86,18,39,109,93,19,32,74,5
2502923582,44,88,1,3,4,109,32,104,39,94
2502923522,44,8,76,35,75,42,39,4,14,104
2502923503,84,93,50,49,39,28,9,2,36,48
2502923306,9,54,75,25,7,42,99,39,36,60
2502923046,27,6,78,39,54,104,86,22,2,14
2502922939,90,39,16,67,104,42,54,75,91,7
2502922825,93,98,39,14,109,67,31,29,71,22
2502922824,39,59,14,32,44,97,18,28,35,19
2502922726,56,86,19,74,12,104,10,39,53,7
2502922687,34,62,44,93,54,8,95,18,39,97
2502922655,29,76,105,49,104,39,57,59,70,4
2502922410,5,98,13,93,104,26,41,39,57,54
2502922216,104,39,50,21,35,52,99,32,93,7
2502922196,44,36,39,104,35,27,97,74,4,26
2502922073,109,21,102,39,57,14,18,36,48,69
2502921891,65,39,74,57,22,35,71,9,82,98
2502921824,18,14,113,75,42,98,5,39,32,29
2502921817,32,34,104,41,85,30,109,23,28,39
2502921748,6,14,12,43,65,54,39,2,71,50
2502921665,104,89,62,23,74,9,63,39,53,67
2502921476,75,100,39,93,36,86,109,29,99,98
2502921397,51,39,32,42,15,109,50,34,81,36
2502921385,74,22,97,29,54,39,16,7,53,80
2502921263,11,97,38,8,74,99,42,39,80,59
2502921045,87,73,5,37,1,39,41,54,35,74
